Código do Ativo;Empresa;Série;Emissão;IPO;Situação;ISIN;Registro CVM da Emissão;Data de Registro CVM da Emissão;Registro CVM do Programa;Data de Registro CVM do Programa;Data de Emissão; Data de Vencimento;Motivo de Saída ;Data de Saída / Novo Vencimento; Data do Início da Rentabilidade;Data do Início da Distribuição;Data da Próxima Repactuação;Ato Societário (1);Data do Ato (1);Ato Societário (2);Data do Ato (2);Forma;Garantia/Espécie;Classe;Quantidade Emitida;Artigo 14º;Artigo 24º;Quantidade em Mercado;Quantidade em Tesouraria;Quantidade Resgatada;Quantidade  Cancelada;Quantidade Convertida no SND;Quantidade Convertida fora do SND;Quantidade Permutada no SND;Quantidade Permutada fora do SND;Unidade Monetária;Valor Nominal na Emissão;Unidade Monetária;Valor Nominal Atual;Data Últ VNA;Índice;Tipo;Critério de Cálculo;Dia de Referência para Índice de Preços;Critério para Índice;Corrige a cada;Percentual Multiplicador/Rentabilidade;Limite da TJLP;Tipo de Tratamento do Limite da TJLP;Juros Critério Antigo do SND;Prêmios Critério Antigo do SND;Amortização - Taxa;Amortização - Cada;Amortização - Unidade;Amortização - Carência;Amortização - Critério;Tipo de Amortização;Juros Critério Novo - Taxa;Juros Critério Novo - Prazo;Juros Critério Novo - Cada;Juros Critério Novo - Unidade;Juros Critério Novo - Carência;Juros Critério Novo - Critério;Juros Critério Novo - Tipo;Prêmio Critério Novo - Taxa;Prêmio Critério Novo - Prazo;Prêmio Critério Novo - Cada;Prêmio Critério Novo - Unidade;Prêmio Critério Novo - Carência;Prêmio Critério Novo - Critério;Prêmio Critério Novo - Tipo;Participação - Taxa;Participação - Cada;Participação - Unidade;Participação - Carência;Participação - Descrição;Rating1;Agência Classificadora;Rating2;Agência Classificadora;Rating3;Agência Classificadora;Banco Mandatário;Agente Fiduciário;Instituição Depositária;Coordenador Líder;CNPJ;Deb Incent (Lei 12431);Escritura Padronizada;Resgate Antecipado
MTEL15;MTEL TECNOLOGIA SA;'ÚNI;'005;ND;Registrado;BRMTECDBS042;DISPENSA ICVM 476/09;8/1/2015;;;16/12/2014;16/12/2020; - - - - - - ;;16/12/2014;9/1/2015;-;AGE;28/11/2014;;;Escritural;Quirografária;Simples;3000;0,;0,;3000;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;10316,164600;21/7/2016;DI;  - ;Padrão - SND;;-;;130,00;0,000;-;;;-;-;-;-;-;Percentual variável sobre o valor nominal de emissão em períodos não uniformes;0,0000;0,;0,;-;16/01/2015;-;Linear;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;ITAU CV S/A;BANCO ITAU-BBA S/A; 71738132000163;N; n ;
MTLT11;METALTRUST S/A;'001;'001;Não;Excluído;BRMTLTDBS017;SEP/GER/DEB - 98/037;19/6/1998;;;5/3/1998;05/11/1999;VENCIMENTO;08/06/2010;4/6/2000;22/6/1998;-;AGE;06/04/1998;   ;;Nominativa;Subordinada;Simples;8045;0;0;0;0;0;0;0;0;0;0;R$;6747,470000;R$;0,000000;4/6/2010;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;   ;0,00;0,000;-;8,5000% aa 360 dias;;-;-;MES;04/06/2003;;Percentual variável sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM S/A;ITAU UNIBANCO S/A;BANIF PRIMUS -BANCO DE INVESTIMENTO S/A; 02312699000150;N; n ;
MTLT21;METALTRUST S/A;'002;'001;Não;Excluído;BRMTLTDBS025;SEP/GER/DEB - 98/038;19/6/1998;;;5/3/1998;05/05/2000;VENCIMENTO;08/12/2009;4/6/2000;22/6/1998;-;AGE;06/04/1998;   ;;Nominativa;Subordinada;Simples;8045;0;0;0;0;0;0;0;0;0;0;R$;4334,090000;R$;0,000000;4/12/2009;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;   ;0,00;0,000;-;8,5000% aa 365 dias;;-;-;MES;04/12/2001;;Percentual variável sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM S/A;ITAU UNIBANCO S/A;BANIF PRIMUS -BANCO DE INVESTIMENTO S/A; 02312699000150;N; n ;
MTLT31;METALTRUST S/A;'003;'001;Não;Excluído;BRMTLTDBS033;SEP/GER/DEB - 039/98;19/6/1998;;;5/3/1998;Indeterminado;CANCELAMENTO;;5/3/1998;-;-;AGE;06/04/1998;;;Nominativa;Subordinada;Simples;8045;0,;0,;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;;SEM-ÍNDICE;-;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000%  ;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM S/A;ITAU UNIBANCO S/A;BANIF PRIMUS CVC S/A; 02312699000150;N; n ;
MTLT41;METALTRUST S/A;'004;'001;Não;Excluído;BRMTLTDBS041;SEP/GER/DEB - 98/040;19/6/1998;;;5/3/1998;05/05/2001;CANCELAMENTO;21/11/2000;5/3/1998;-;-;AGE;06/04/1998;;;Nominativa;Subordinada;Simples;8045;0,;0,;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;;SEM-ÍNDICE;-;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000%  ;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM S/A;ITAU UNIBANCO S/A;BANIF PRIMUS CVC S/A; 02312699000150;N; n ;
MTLT51;METALTRUST S/A;'005;'001;Não;Excluído;BRMTLTDBS058;SEP/GER/DEB - 98/041;19/6/1998;;;5/3/1998;05/11/2001;CANCELAMENTO;21/11/2000;5/3/1998;-;-;AGE;06/04/1998;;;Nominativa;Subordinada;Simples;8045;0,;0,;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;;SEM-ÍNDICE;-;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000%  ;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM S/A;ITAU UNIBANCO S/A;BANIF PRIMUS CVC S/A; 02312699000150;N; n ;
MTLT61;METALTRUST S/A;'006;'001;Não;Excluído;BRMTLTDBS066;SEP/GER/DEB - 98/042;19/6/1998;;;5/3/1998;05/05/2002;CANCELAMENTO;21/11/2000;5/3/1998;-;-;AGE;06/04/1998;;;Nominativa;Subordinada;Simples;8045;0,;0,;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;;SEM-ÍNDICE;-;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000%  ;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM S/A;ITAU UNIBANCO S/A;BANIF PRIMUS CVC S/A; 02312699000150;N; n ;
MTLT71;METALTRUST S/A;'007;'001;Não;Excluído;BRMTLTDBS074;SEP/GER/DEB - 98/043;19/6/1998;;;5/3/1998;05/11/2002;CANCELAMENTO;21/11/2000;5/3/1998;-;-;AGE;06/04/1998;;;Nominativa;Subordinada;Simples;8045;0,;0,;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;;SEM-ÍNDICE;-;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000%  ;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM S/A;ITAU UNIBANCO S/A;BANIF PRIMUS CVC S/A; 02312699000150;N; n ;
MTPS11;MOTO PECAS TRANSMISSOES S/A;'001;'001;ND;Excluído;BRMTPSDBP016;SEP/GER/DCA - 89/003;11/9/1989;;;1/6/1989;01/06/1999;CANCELAMENTO;26/05/1997;1/9/1994;-;-;AGE;23/05/1989;;;Escritural;Flutuante;Conversível;5000000;0,;0,;0;0;0;0;0;0;0;0;NCz$;1,000000;R$;0,000000;;TR;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000% ;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO INTERPART S/A;SLW CVC LTDA;;BANCO CREFISUL S/A; 16236440000182;N; n ;
MTRA11;MAESTRA NAVEGACAO E LOGISTICA SA;'UNI;'001;ND;Excluído;BRMAESDBS006;DISPENSA ICVM 476/09;19/7/2011;;;15/7/2011;15/07/2015;RESGATE TOTAL ANTECIPADO;05/10/2012;15/7/2011;21/7/2011;-;AGE;12/07/2011;   ;;Escritural;Quirografária;Simples;80;0,;0,;0;0;0;0;0;0;0;0;R$;1000000,000000;R$;0,000000;;DI;Integrante de Juros;Padrão - SND;00;DU;   ;100,00;0,000;-;;;2,7000;1;MES;16/7/2012;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;2,5500;252;1;MES;15/07/2012;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PLANNER TRUSTEE DTVM LTDA;ITAU CORRETORA DE VALORES S/A ;BANCO BTG PACTUAL S/A; 11061290000108;N; n ;
MTRB11;METROBARRA  SA;'UNI;'001;ND;Excluído;BRMTRBDBS004;DISPENSA ICVM 476/09;22/7/2013;;;12/7/2013;12/07/2014;RESGATE TOTAL ANTECIPADO;;12/7/2013;23/7/2013;-;AGE;12/07/2013;;;Escritural;Quirografária;Simples;15000;0,;0,;15000;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;27/12/2013;DI;Integrante de Juros;Padrão - SND;;DU;;100,00;0,000;-;;;-;-;-;-;-;-;0,9000;252;0,;-;12/07/2014;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;ITAU UNIBANCO SA; 17339410000164;N; n ;
MTRB12;METROBARRA  SA;'ÚNI;'002;ND;Excluído;BRMTRBDBS012;DISPENSA ICVM 476/09;20/12/2013;;;19/12/2013;23/12/2015;VENCIMENTO;;19/12/2013;23/12/2013;-;AGE;10/12/2013;;;Escritural;Quirografária;Simples;600;0,;0,;0;0;600;0,;0,;0;0,;0;R$;1000000,000000;R$;1000000,000000;23/12/2015;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;2,0000;252;0,;-;23/12/2015;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;ITAU UNIBANCO SA; 17339410000164;N; n ;
MTRB14;METROBARRA  SA;'ÚNI;'004;ND;Excluído;BRMTRBDBS020;DISPENSA ICVM 476/09;21/12/2015;;;21/12/2015;21/07/2016;RESGATE TOTAL ANTECIPADO;;21/12/2015;21/12/2015;-;AGE;14/12/2015;;;Escritural;Real;Simples;600;0,;0,;0;0;600;0,;0,;0;0,;0;R$;1000000,000000;R$;1000000,000000;22/6/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;3,5000;252;1;MES;20/03/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO ITAU-BBA S/A; 17339410000164;N; n ;
MTRJ12;CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A;'ÚNI;'002;ND;Excluído;BRMGPRDBS001;DISPENSA ICVM 476/09;13/3/2012;;;14/3/2012;14/03/2014;VENCIMENTO;;14/3/2012;-;-;RCA;02/03/2012;;;Escritural;Quirografária;Simples;10000;0,;0,;0;0;10000;0;0,;0;0,;0;R$;10000,000000;R$;10000,000000;14/3/2014;DI;Integrante de Juros;Padrão - SND;;DU;   ;100,00;0,000;-;;;-;-;-;-;-;-;1,5000;252;0,;-;14/03/2014;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A; 10324624000118;N; n ;
MTRJ14;CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A;'ÚNI;'004;ND;Excluído;BRMGPRDBS019;DISPENSA ICVM 476/09;12/3/2014;;;13/3/2014;13/03/2016;VENCIMENTO;;13/3/2014;13/3/2014;-;RCA;24/02/2014;;;Escritural;Quirografária;Simples;21000;0,;0,;0;0;21000;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;11/3/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;1,4500;252;0,;-;13/03/2016;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A; 10324624000118;N; n ;
MTRJ15;CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A;'ÚNI;'005;ND;Excluído;BRMGPRDBS027;DISPENSA ICVM 476/09;18/11/2014;;;19/11/2014;19/05/2016;VENCIMENTO;;19/11/2014;19/11/2014;-;RCA;29/04/2014;RCA;15/10/2014;Escritural;Quirografária;Simples;5500;0,;0,;0;0;5500;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;19/5/2016;DI;  - ;Padrão - SND;;-;;112,10;0,000;-;;;-;-;-;-;-;-;0,0000;0,;0,;-;19/05/2016;-;Linear;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BB BCO DE INVESTIMENTO S/A; 10324624000118;N; n ;
MTRJ16;CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A;'ÚNI;'006;ND;Registrado;BRMGPRDBS035;DISPENSA ICVM 476/09;11/3/2016;;;11/3/2016;11/03/2018; - - - - - - ;;14/3/2016;14/3/2016;-;RCA;29/02/2016;;;Escritural;Quirografária;Simples;21000;0,;0,;21000;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;12;MES;11/3/2017;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;3,5000;252;3;MES;11/06/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;HSBC BANK BRASIL S/A - B M; 10324624000118;N; n ;
MTRN11;COMPANHIA METRO NORTE;'ÚNI;'001;ND;Registrado;BRMTRNDBS009;DISPENSA ICVM 476/09;17/12/2013;;;18/12/2013;18/12/2023; - - - - - - ;;18/12/2013;18/12/2013;-;AGE;29/11/2013;;;Escritural;Quirografária;Simples;17000;0,;0,;17000;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;8,3333;6;MES;18/6/2018;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;3,4000;252;6;MES;18/06/2014;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;BANCO BRADESCO S/A;BB BCO DE INVESTIMENTO S/A; 07486185000135;N; n ;
MTSM11;MATEUS SUPERMERCADOS  SA;'ÚNI;'001;ND;Registrado;BRMTSMDBS009;DISPENSA ICVM 476/09;29/12/2014;;;20/12/2014;20/12/2021; - - - - - - ;;30/12/2014;30/12/2014;-;AGE;25/11/2014;;;Escritural;Quirografária;Simples;6000;0,;0,;6000;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;1,6666;1;MES;20/1/2017;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;2,7300;252;1;MES;20/01/2017;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BB BCO DE INVESTIMENTO S/A; 03995515001309;N; n ;
MTTM11;MULTITERMINAIS SA;'ÚNI;'001;ND;Registrado;BRMTTMDBS007;DISPENSA ICVM 476/09;25/10/2012;;;20/9/2012;20/09/2022; - - - - - - ;;20/9/2012;-;-;AGE;27/09/2012;;;Escritural;Quirografária;Simples;12899;0;0;12899;0;0;0;0,;0;0,;0;R$;10000,000000;R$;3708,530601;21/7/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;-;6;MES;20/3/2015;-;Percentual variável sobre o valor nominal atualizado em períodos uniformes;1,7500;252;6;MES;20/03/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;ITAU UNIBANCO SA; 06174617000100;N; n ;
MTTM12;MULTITERMINAIS SA;'ÚNI;'002;ND;Excluído;BRMTTMDBS015;DISPENSA ICVM 476/09;16/5/2013;;;30/4/2013;30/04/2018;RESGATE TOTAL ANTECIPADO;;30/4/2013;17/5/2013;-;AGE;30/04/2013;;;Escritural;Quirografária;Simples;13100;0,;0,;0;0;13100;0,;0,;0;0,;0;R$;10000,000000;R$;2061,558420;23/7/2015;DI;Integrante de Juros;Padrão - SND;;DU;;100,00;0,000;-;;;5,5556;3;MES;30/1/2014;-;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;1,5500;;3;MES;30/07/2013;-;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;ITAU UNIBANCO SA; 06174617000100;N; n ;
MTZO11;METALURGICA MATARAZZO S/A;'001;'001;ND;Excluído;BRMTZODBS018;SEP/GER/DEB - 93/010;3/6/1993;;;31/10/1992;31/10/1996;VENCIMENTO;;31/10/1992;-;-;AGE;28/12/1992;;;Nominativa;Real;Simples;7473;0,;0,;0;0;0;0;0;0;0;0;Cr$;25649611,220000;R$;0,000000;;IGP-DI;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO MULTIPLIC S/A;OLIVEIRA TRUST DTVM S/A;;BANCO MULTIPLIC S/A; 47789014000169;N; n ;
MTZO21;METALURGICA MATARAZZO S/A;'002;'001;ND;Excluído;BRMTZODBO017;SEP/GER/DCA - 93/004;3/6/1993;;;31/10/1992;31/10/1996;VENCIMENTO;31/10/1997;31/10/1992;-;-;AGE;28/12/1992;;;Nominativa;Quirografária;Simples;2527;0,;0,;0;0;0;0;0;0;0;0;Cr$;25649611,220000;R$;0,000000;;IGP-DI;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO MULTIPLIC S/A;OLIVEIRA TRUST DTVM S/A;;BANCO MULTIPLIC S/A; 47789014000169;N; n ;
MUDA11;MUDAR SPE MASTER EMPREENDIMENTOS IMOBILIARIOS S/A;'ÚNI;'001;ND;Excluído;BRMUDADBS004;DISPENSA ICVM 476/09;6/12/2010;;;23/8/2010;31/01/2018;RESGATE TOTAL ANTECIPADO;;23/8/2010;-;-;AGE;13/08/2010;AGE;05/11/2010;Escritural;Real;Simples;50;0,;0,;0;0;50;0;0,;0;0,;0;R$;1000000,000000;R$;949380,351747;10/9/2015;IPCA;Correção Monetária;Não Padrão - SND;;-;012meses;0,00;0,000;-;9,0000% aa 252 dias;;-;-;-;-;;Percentual variável sobre o valor nominal atualizado em períodos não uniformes;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;BANCO BRADESCO S/A;BBN BANCO BRASILEIRO DE NEGOCIOS S/A; 12356050000195;N; n ;
MULP11;MULTIPLAN EMPREENDIMENTOS IMOBILIARIOS S/A;'UNI;'001;ND;Excluído;BRMULTDBS007;DISPENSA ICVM 476/09;18/6/2009;;;19/6/2009;29/05/2011;VENCIMENTO;14/06/2011;19/6/2009;19/6/2009;-;RCA;06/05/2009;RCA;10/06/2009;Escritural;Quirografária;Simples;100;0;0;0;0;0;0;0;0;0;0;R$;1000000,000000;R$;0,000000;13/6/2011;DI;Integrante de Juros;Padrão - SND;00;DU;   ;117,00;0,000;-;;;0,0000;0;-;-;-;-;0,0000;0;181;DIA;17/12/2009;Útil;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;OLIVEIRA TRUST DTVM S/A;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 07816890000153;N; n ;
MULP13;MULTIPLAN EMPREENDIMENTOS IMOBILIARIOS S/A;'ÚNI;'003;ND;Registrado;BRMULTDBS023;DISPENSA ICVM 476/09;14/10/2014;;;15/10/2014;15/10/2020; - - - - - - ;;15/10/2014;15/10/2014;-;RCA;29/08/2014;;;Escritural;Quirografária;Simples;40000;0,;0,;40000;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;50,0000;12;MES;15/10/2019;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;0,8700;252;6;MES;15/04/2015;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM SA;ITAU CV S/A;BANCO ITAU-BBA S/A; 07816890000153;N; n ;
MVCP11;MVC COMPONENTES PLASTICOS SA;'ÚNI;'001;ND;Registrado;BRMVCCDBS000;DISPENSA ICVM 476/09;19/12/2014;;;27/11/2014;27/11/2019; - - - - - - ;;22/12/2014;22/12/2014;-;AGE;19/10/2014;;;Escritural;Quirografária;Simples;6000;0,;0,;6000;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;9746,240000;21/7/2016;DI;  - ;Não Padrão - SND;;-;;100,00;0,000;-;3,1000% aa 252 dias;;-;-;-;-;;Percentual variável sobre o valor nominal de emissão em períodos não uniformes;;;;;;;;;;;;;;;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;BANCO SANTANDER BRASIL SA; 81424962000170;N; n ;
MWET12;WETZEL S/A;'001;'002;Não;Excluído;BRMWETDBM019;SEP/GER/DEB - 91/017;28/6/1991;;;1/4/1991;01/04/2006;VENCIMENTO;19/10/2001;1/4/2001;-;-;AGE;30/04/1991;;09/12/1996;Escritural;Flutuante;Conversível;2265;0,;0,;0;0;0;0;0;0;0;0;Cr$;100000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;6,0000% aa 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;SLW CVC LTDA;ITAU UNIBANCO S/A;FATOR S/A CVC; 84683671000194;N; n ;
MWET22;WETZEL S/A;'002;'002;Não;Excluído;BRMWETDBM027;SEP/GER/DEB - 91/017;28/6/1991;;;1/4/1991;01/04/2001;VENCIMENTO;19/10/2001;1/11/2000;-;-;AGE;30/04/1991;;09/12/1996;Escritural;Flutuante;Conversível;13735;0,;0,;0;0;0;0;0;0;0;0;Cr$;100000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;6,0000% aa 360 dias;;-;-;MES;-;;Percentual variável sobre o valor nominal de emissão em períodos não uniformes;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;SLW CVC LTDA;ITAU UNIBANCO S/A;FATOR S/A CVC; 84683671000194;N; n ;
MWVI11;MIOLO WINES SA  - VITIVINICULTURA;'ÚNI;'001;ND;Registrado;BRMWNSDBS001;DISPENSA ICVM 476/09;10/10/2012;;;28/9/2012;28/03/2023; - - - - - - ;;11/10/2012;-;-;AGE;25/06/2012;AGE;30/07/2012;Escritural;Real;Simples;60;0;0;60;0;0;0;0,;0;0,;0;R$;1000000,000000;R$;900000,000000;21/7/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;-;6;MES;28/9/2014;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;2,5600;360;6;MES;28/03/2013;Comercial;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;OLIVEIRA TRUST DTVM SA;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 14635125000100;N; n ;
NAEN11;VBC ENERGIA SA;'001;'001;ND;Excluído;BRNCNEDBS019;SEP/GER/DEB - 95/076;11/9/1995;;;1/8/1995;01/08/1996;CANCELAMENTO;21/03/1997;30/11/1996;-;-;AGE;23/08/1995;;;Nominativa;Subordinada;Simples;90000;0,;0,;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;;SEM-ÍNDICE;-;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000% ;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;SIMPLIFIC PAVARINI DTVM LTDA;;BANCO NACIONAL DE INVESTIMENTOS S/A; 00095147000102;N; n ;
NAEN12;VBC ENERGIA SA;'UNI;'002;Não;Excluído;BRNCNEDBS027;SEP/GER/DEB - 97/051;5/3/1997;;;1/1/1997;01/06/2009;CANCELAMENTO;02/03/2004;1/6/2001;20/3/1997;-;AGE;08/01/1997;;;Nominativa;Subordinada;Simples;69646;0,;0,;0;0;0;11646;0;0;0;0;R$;10000,000000;R$;0,000000;2/3/2004;TJLP;Integrante de Juros;Padrão - SND;00;DC;000;0,00;6,000;Linear;;;0,0000;6;MES;1/6/2001;-;Percentual variável sobre o valor nominal atualizado em períodos uniformes;4,0000;360;6;MES;01/06/2001;Comercial;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;OLIVEIRA TRUST DTVM S/A;;AGENDA CCVM LTDA; 00095147000102;N; n ;
NAEN13;VBC ENERGIA SA;'UNI;'003;Não;Excluído;BRNCNEDBP015;SEP/GER/DCA - 98/004;30/1/1998;;;10/11/1997;10/11/2007;VENCIMENTO;12/11/2010;10/11/1997;2/2/1998;-;AGE;12/12/1997;AGE;15/12/1997;Nominativa;Real;= Não Conversível Permutável;704863;0,;0,;0;0;0;0;0;0;78318;0;R$;1000,000000;R$;0,000000;11/11/2010;TJLP;Integrante de Juros;Padrão - SND;00;DC;   ;0,00;0,000;-;;;0,0000;12;MES;10/11/2006;-;Percentual variável sobre o valor nominal atualizado em períodos uniformes;2,5000;360;12;MES;10/11/2001;Civil;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER CV S/A; SEM INSTITUIÇÃO DEPOSITÁRIA;BANCO BRADESCO S/A; 00095147000102;N; n ;
